num_id,source,a3_lbl,brand,amManu,country,countai,ai1,ai2,ai3,has_ml,ai1_mg,ai1_ml,ai2_mg,ai2_ml,ai3_mg,ai3_ml,strength_lbl,fdc,salt,salt_name,packtype,packsize,NAFDAC_REGNO,a3,ai1_no,ai2_no,ai3_no,gname_no,gname,amBrand,natapp,qaact,ID2,DateofWHOprequalification,RefNo,GlobalFundQAStandard,WHOPrequalificationSRA,Manufacturingsite,ID4,source5,amBrand_BEN,AMM23,AMM24,LaboratoireFabricant,originalorder,CMR24_ID,GB_ID,CHECK
NGA-1050,NAFDAC,LIQUID INJ.,A-B ARTEETHER,MAKCUR LABORATORIES LTD,INDIA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150mg/ 2ml,N/A,UNKNOWN,.,.,.,,6,63,.,.,63,ARTEETHER,A-B ARTEETHER | LIQUID INJ. | ARTEETHER | 150mg/ 2ml | MAKCUR LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
NGA-0866,NAFDAC,SUSPENSION,PEMAMETRE,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,180,.,1080,.,.,.,180/1080mg,N/A,UNKNOWN,.,,,,5,61,74,.,40,AL,PEMAMETRE | SUSPENSION | ARTEMETHER LUMEFANTRINE | 180/1080mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0878,NAFDAC,GRANULE,PEMAMETRE GRANULES,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,2,ARTEMETHER,LUMEFANTRINE,.,0,20,.,120,.,.,.,20/120mg,N/A,UNKNOWN,.,,,,3,61,74,.,40,AL,PEMAMETRE GRANULES | GRANULE | ARTEMETHER LUMEFANTRINE | 20/120mg | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0549,NAFDAC,LIQUID INJ.,PENINE,GRAND PHARM CO LTD,CHINA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,YES,DIHYDROHYCHLORIDE,,,,6,83,.,.,19,QUININE,PENINE | LIQUID INJ. | QUININE | 600mg/ 2ml | GRAND PHARM CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
445,BEN AWL DATA,LIQUID INJ.,PHILCO-QUININE,PHILCO PHARMA,GERMANY,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,UNKNOWN,.,vial/ ampoule,2,,6,83,.,.,19,QUININE,PHILCO-QUININE | LIQUID INJ. | QUININE | 600mg/ 2ml | PHILCO PHARMA,999*,0,.,.,.,.,.,.,508,BEN - SEARCH,PHILCO-QUININE,,,,,.,.,5
AwL_NGA_151,NGA-24-AwL,LIQUID INJ.,PHILO ARTEMETHER INJECTION,TIANJIN KINGYORK GROUP HUBEI TIANYAO,CHINA,1,ARTEMETHER,.,.,1,80,1,.,.,.,.,80MG/1ML,N/A,NO,N/A,ampoule,6,999*,6,61,.,.,40,ARTEMETHER,PHILO ARTEMETHER INJECTION | LIQUID INJ. | ARTEMETHER | 80MG/1ML | TIANJIN KINGYORK GROUP HUBEI TIANYAO,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0551,NAFDAC,LIQUID INJ.,PHILOMETHER,GREENFIELD PHARMA (JIANGSU) CO LTD,CHINA,1,ARTEMETHER,.,.,1,40,1,.,.,.,.,40mg/ 1ml,N/A,UNKNOWN,.,vial/ ampoule,999*,,6,61,.,.,31,ARTEMETHER,PHILOMETHER | LIQUID INJ. | ARTEMETHER | 40mg/ 1ml | GREENFIELD PHARMA (JIANGSU) CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
544,BEN AWL DATA,LIQUID INJ.,PHILOQUIN,TIANJIN KINGYORK GROUP HUBEI TIANYAO,CHINA,1,QUININE,.,.,1,300,1,.,.,.,.,300mg/ 1ml,N/A,YES,DIHYDROCHLORIDE,vial/ ampoule,1,,6,83,.,.,19,QUININE,PHILOQUIN | LIQUID INJ. | QUININE | 300mg/ 1ml | TIANJIN KINGYORK GROUP HUBEI TIANYAO,999*,0,.,.,.,.,.,.,551,BEN - SEARCH,QUININE - TANJIN KINGYORK GROUP (300/1),,,,,.,.,5
NGA-0573,NAFDAC,LIQUID INJ.,PHILOQUIN,GREENFIELD PHARMA (JIANGSU) CO LTD,CHINA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,YES,DIHYDROHYCHLORIDE,,,A4-1237,6,83,.,.,19,QUININE,PHILOQUIN | LIQUID INJ. | QUININE | 600mg/ 2ml | GREENFIELD PHARMA (JIANGSU) CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
312,BEN AWL DATA,LIQUID INJ.,PHILOQUIN,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,YES,DIHYDROCHLORIDE,vial/ ampoule,2,,6,83,.,.,19,QUININE,PHILOQUIN | LIQUID INJ. | QUININE | 600mg/ 2ml | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,509,BEN - SEARCH,PHILOQUIN,,,,,.,.,5
545,"BEN AWL DATA, NAFDAC",LIQUID INJ.,PHILOQUIN,TIANJIN KINGYORK GROUP HUBEI TIANYAO,CHINA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,YES,DIHYDROCHLORIDE,vial/ ampoule,2,,6,83,.,.,19,QUININE,PHILOQUIN | LIQUID INJ. | QUININE | 600mg/ 2ml | TIANJIN KINGYORK GROUP HUBEI TIANYAO,999*,0,.,.,.,.,.,.,552,BEN - SEARCH,QUININE - TANJIN KINGYORK GROUP (600/2),,,,,.,.,5
AwL_NGA_351,NGA-24-AwL,LIQUID INJ.,PHINIMAL,MYVIX ENTERPRISES ,INDIA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150MG/2ML,N/A,NO,N/A,individual package,3,A4-5334,6,63,.,.,63,ARTEETHER,PHINIMAL | LIQUID INJ. | ARTEETHER | 150MG/2ML | MYVIX ENTERPRISES ,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-1324,NAFDAC,SUSPENSION,PILOTRIM,PHAMATEX INDUSTRIES LTD,NIGERIA,2,SULFAMETHOXAZOLE,TRIMETHOPRIM,.,0,200,5,40,5,.,.,200/5mg - 40/5mg,N/A,UNKNOWN,.,,,B4-2271,5,86,88,.,174,SULFAMETHOXAZOLE TRIMETHOPRIM,PILOTRIM | SUSPENSION | SULFAMETHOXAZOLE TRIMETHOPRIM | 200/5mg - 40/5mg | PHAMATEX INDUSTRIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0107,NAFDAC,LIQUID INJ.,PINNACLE ARTEMETHER,ANHUI CHENGSHI PHARMA CO LTD,CHINA,1,ARTEMETHER,.,.,1,80,1,.,.,.,.,80mg/ 1ml,N/A,UNKNOWN,.,vial/ ampoule,999*,C4-2016,6,61,.,.,31,ARTEMETHER,PINNACLE ARTEMETHER | LIQUID INJ. | ARTEMETHER | 80mg/ 1ml | ANHUI CHENGSHI PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
NGA-0528,NAFDAC,SUSPENSION,PIPART,GLOBELA PHARMA PVT LTD,INDIA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,80,.,640,.,.,.,80/640mg,N/A,YES,PIPERAQUINE PHOSPHATE,,,B4-7020,5,71,77,.,55,DHA-PPQ,PIPART | SUSPENSION | DIHYDROARTEMISININ PIPERAQUINE | 80/640mg | GLOBELA PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
AwL_NGA_176,NGA-24-AwL,SUSPENSION - POWDER,PIRAMAL,EMZOR PHARMA INDUSTRIES LTD,NIGERIA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,80,.,640,.,.,.,80MG/640MG,N/A,YES,PHOSPHATE,bottle,80ML,999*,5,71,77,.,55,DHA-PPQ,PIRAMAL | SUSPENSION - POWDER | DIHYDROARTEMISININ PIPERAQUINE | 80MG/640MG | EMZOR PHARMA INDUSTRIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
181,BEN AWL DATA,SUSPENSION,PLASMOCUR,EXPHA / HUAZHONG PHARMA CO LTD,CHINA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,135,.,1080,.,.,.,135/1080mg,N/A,YES,PHOSPHATE,bottle,"30, 90",,5,71,77,.,55,DHA-PPQ,PLASMOCUR | SUSPENSION | DIHYDROARTEMISININ PIPERAQUINE | 135/1080mg | EXPHA / HUAZHONG PHARMA CO LTD,999*,0,.,.,.,.,.,.,524,BEN - SEARCH,PLASMOCUR (DE 11 A <17 KG),,,,,.,.,5
178,BEN AWL DATA,SUSPENSION,PLASMOCUR,EXPHA / HUAZHONG PHARMA CO LTD,CHINA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,50,.,400,.,.,.,50/400mg,N/A,YES,PHOSPHATE,bottle,90,,5,71,77,.,55,DHA-PPQ,PLASMOCUR | SUSPENSION | DIHYDROARTEMISININ PIPERAQUINE | 50/400mg | EXPHA / HUAZHONG PHARMA CO LTD,999*,0,.,.,.,.,.,.,692,BEN - MANUAL,.,,,,,.,.,5
180,BEN AWL DATA,SUSPENSION,PLASMOCUR,EXPHA / HUAZHONG PHARMA CO LTD,CHINA,2,DIHYDROARTEMISININ,PIPERAQUINE,.,0,90,.,720,.,.,.,90/720mg,N/A,YES,PHOSPHATE,bottle,"60, 90",,5,71,77,.,55,DHA-PPQ,PLASMOCUR | SUSPENSION | DIHYDROARTEMISININ PIPERAQUINE | 90/720mg | EXPHA / HUAZHONG PHARMA CO LTD,999*,0,.,.,.,.,.,.,528,BEN - SEARCH,PLASMOCUR (DE 5 A <11 KG),,,,,.,.,5
NGA-1357,NAFDAC,LIQUID INJ.,PLASMOTEM,RHYDBURG PHARMA LTD,INDIA,1,ARTEMETHER,.,.,1,80,1,.,.,.,.,80mg/ 1ml,N/A,UNKNOWN,.,vial/ ampoule,999*,,6,61,.,.,31,ARTEMETHER,PLASMOTEM | LIQUID INJ. | ARTEMETHER | 80mg/ 1ml | RHYDBURG PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
5,CMR,SUPPOSITORY,PLASMOTRIM RECTOCAP,ACINO PHARMA AG ; (FORMER) MEPHA LTD,SWITZERLAND,1,ARTESUNATE,.,.,0,200,.,.,.,.,.,200mg,N/A,UNKNOWN,.,BLISTER PLAQUETTE,"6, 150 ",,2,65,.,.,32,ARTESUNATE,PLASMOTRIM RECTOCAP | SUPPOSITORY | ARTESUNATE | 200mg | ACINO PHARMA AG ; (FORMER) MEPHA LTD,999*,0,.,.,.,.,.,.,.,.,.,"2410088 
2410084 ",,,,.,.,4
3,CMR,SUPPOSITORY,PLASMOTRIM RECTOCAP,ACINO PHARMA AG ; (FORMER) MEPHA LTD,SWITZERLAND,1,ARTESUNATE,.,.,0,50,.,.,.,.,.,50mg,N/A,UNKNOWN,.,BLISTER PLAQUETTE,6 ,,2,65,.,.,32,ARTESUNATE,PLASMOTRIM RECTOCAP | SUPPOSITORY | ARTESUNATE | 50mg | ACINO PHARMA AG ; (FORMER) MEPHA LTD,999*,0,.,.,.,.,.,.,.,.,.,2410082,,,,.,.,4
NGA-1427,NAFDAC,LIQUID INJ.,POCCO ?-? ARTEETHER,SCOTT-EDIL PHARMACIA LTD,INDIA,1,ARTEETHER,.,.,1,150,2,.,.,.,.,150mg/ 2ml,N/A,UNKNOWN,.,,,B4-9371,6,63,.,.,63,ARTEETHER,POCCO ?-? ARTEETHER | LIQUID INJ. | ARTEETHER | 150mg/ 2ml | SCOTT-EDIL PHARMACIA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-1676,NAFDAC,LIQUID INJ.,P-ONE ARTEMETHER,UNIJULES LIFE SCIENCES LTD,INDIA,1,ARTEMETHER,.,.,1,80,1,.,.,.,.,80mg/ 1ml,N/A,UNKNOWN,.,vial/ ampoule,999*,,6,61,.,.,31,ARTEMETHER,P-ONE ARTEMETHER | LIQUID INJ. | ARTEMETHER | 80mg/ 1ml | UNIJULES LIFE SCIENCES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
NGA-1540,NAFDAC,SUSPENSION,PRIMPEX PEDIATRIC,SKG PHARMA LTD,NIGERIA,2,SULFAMETHOXAZOLE,TRIMETHOPRIM,.,0,200,5,40,5,.,.,200/5mg - 40/5mg,N/A,UNKNOWN,.,,,#04-1810,5,86,88,.,174,SULFAMETHOXAZOLE TRIMETHOPRIM,PRIMPEX PEDIATRIC | SUSPENSION | SULFAMETHOXAZOLE TRIMETHOPRIM | 200/5mg - 40/5mg | SKG PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
506,"WHO, GF, CMR, BEN AWL DATA",GRANULE,PYRAMAX,SHIN POONG PHARMA CO LTD,SOUTH KOREA,2,ARTESUNATE,PYRONODRINE,.,0,20,.,60,.,.,.,20/60mg,N/A,YES,TETRAPHOSPHATE,SACHET,"3, 90",,3,65,80,.,49,AS-PYRONARIDINE,PYRAMAX | GRANULE | ARTESUNATE PYRONODRINE | 20/60mg | SHIN POONG PHARMA CO LTD,999*,1,EMA ART 58 H-W-2319-3,.,M11,A-B,EMA ART 58 H-W- 2319-3,"SHIN POONG PHARMACEUTICAL CO., LTD,GYEONGGI-DO",637,BEN - SEARCH,PYRAMAX,17421801,.,.,.,.,.,1
NGA-1504,NAFDAC,GRANULE,PYRAMAX GRANULES,SHIN POONG PHARMA CO LTD,SOUTH KOREA,2,ARTESUNATE,PYRONODRINE,.,0,20,.,60,.,.,.,20/60mg,N/A,YES,PYRONARIDINE TETRAPHOSPHATE,,,B4-9425,3,65,80,.,49,AS-PYRONARIDINE,PYRAMAX GRANULES | GRANULE | ARTESUNATE PYRONODRINE | 20/60mg | SHIN POONG PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
NGA-0109,NAFDAC,LIQUID INJ.,Q-METHER,ANHUI CHENGSHI PHARMA CO LTD,CHINA,1,ARTEMETHER,.,.,1,80,1,.,.,.,.,80mg/ 1ml,N/A,UNKNOWN,.,vial/ ampoule,999*,,6,61,.,.,31,ARTEMETHER,Q-METHER | LIQUID INJ. | ARTEMETHER | 80mg/ 1ml | ANHUI CHENGSHI PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
240329_002,CMR PRODCUT ADDED DURING DATA COLLECTION,SUSPENSION,Q-NINEN,RONALD PHARMA PVT LTD,INDIA,1,QUININE,.,.,0,100,5,.,.,.,.,100mg/ 5ml,N/A,YES,SULPHATE,bottle,100ML ,,5,83,.,.,19,QUININE,Q-NINEN | SUSPENSION | QUININE | 100mg/ 5ml | RONALD PHARMA PVT LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
240328_004,CMR PRODCUT ADDED DURING DATA COLLECTION,LIQUID INJ.,QUIN,HUAHINJ PHARMACO LTD,CHINA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,N/A,.,vial/ ampoule,2,,6,83,.,.,19,QUININE,QUIN | LIQUID INJ. | QUININE | 600mg/ 2ml | HUAHINJ PHARMACO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
202,CMR24,SYRUP,QUININE,GENEMARK SA,CAMEROON,1,QUININE,.,.,1,100,1,.,.,.,.,100mg/ 1ml,N/A,,,,FL/100 ML,,4,83,.,.,19,QUININE SULFATE,QUININE | SYRUP | QUININE | 100mg/ 1ml | GENEMARK SA,999*,0,.,.,.,.,.,.,.,.,.,,7610114,"GENEMARK SA , GENEMARK SA BP:15515 DOUALA CAMEROUN",47,.,.,5
135,CMR24,LIQUID INJ.,QUININE DICHLORHIDRATE,CIPLA PHARMA LTD,INDIA,1,QUININE,.,.,1,300,1,.,.,.,.,300mg/ 1ml,N/A,,,,PACK OF 10,,6,83,.,.,19,QUININE DICHLORHIDRATE,QUININE DICHLORHIDRATE | LIQUID INJ. | QUININE | 300mg/ 1ml | CIPLA PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,,3861203,"SOLAPUR , AT. E-65 - 66, MIDC SOLAPUR: 413006, INDIA",51,.,.,5
98,CMR24,LIQUID INJ.,QUININE DICHLORHIDRATE,CAPLIN POINT LABORATOIRES LTD,INDIA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,,,,PACK OF 100,,6,83,.,.,19,QUININE DICHLORHIDRATE,QUININE DICHLORHIDRATE | LIQUID INJ. | QUININE | 600mg/ 2ml | CAPLIN POINT LABORATOIRES LTD,999*,0,.,.,.,.,.,.,.,.,.,,6410211,"CAPLIN POINT LABORATOIRES LTD , NO,4, BAZULLAH. T. NAGAR,CHENNAI -600017 INDIA",50,.,.,5
556,CMR24,LIQUID INJ.,QUININE DI-HCL,TROGE MEDICAL GMBH,CHINA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,,,,B/100,,6,83,.,.,19,QUININE DICHLORHIDRATE,QUININE DI-HCL | LIQUID INJ. | QUININE | 600mg/ 2ml | TROGE MEDICAL GMBH,999*,0,.,.,.,.,.,.,.,.,.,,4251305,"NINGBO DAHONGYING PHARMACEUTICAL CO LTD , 396 MINGZHO ROAD NINGBO P.R. CHINA",49,.,.,5
NGA-0830,NAFDAC,LIQUID INJ.,QUININE DIHYDROCHLORIDE,JIANGSU RUINIAN QIANJIN PHARMA CO LTD,CHINA,1,QUININE,.,.,1,600,1,.,.,.,.,600mg/ 1ml,N/A,YES,HYDROCHLORIDE,,,,6,83,.,.,19,QUININE,QUININE DIHYDROCHLORIDE | LIQUID INJ. | QUININE | 600mg/ 1ml | JIANGSU RUINIAN QIANJIN PHARMA CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
NGA-0873,NAFDAC,LIQUID INJ.,QUININE DIHYDROCHLORIDE,JIANYAN PENGYAO CO LTD,CHINA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,YES,DIHYDROHYCHLORIDE,,,,6,83,.,.,19,QUININE,QUININE DIHYDROCHLORIDE | LIQUID INJ. | QUININE | 600mg/ 2ml | JIANYAN PENGYAO CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
553,BEN AWL DATA,LIQUID INJ.,QUININE DIHYDROCHLORIDE,TONGMEI LABS,TOGO,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,YES,DIHYDROCHLORIDE,vial/ ampoule,10,,6,83,.,.,19,QUININE,QUININE DIHYDROCHLORIDE | LIQUID INJ. | QUININE | 600mg/ 2ml | TONGMEI LABS,999*,0,.,.,.,.,.,.,557,BEN - SEARCH,QUININE DIHYDROCHLORIDE,,,,,.,.,5
324,BEN AWL DATA,LIQUID INJ.,QUININE DIHYDROCHLORIDE (GENERIC),LABORATE,INDIA,1,QUININE,.,.,1,300,1,.,.,.,.,300mg/ 1ml,N/A,YES,DIHYDROCHLORIDE,vial/ ampoule,2,,6,83,.,.,19,QUININE,QUININE DIHYDROCHLORIDE (GENERIC) | LIQUID INJ. | QUININE | 300mg/ 1ml | LABORATE,999*,0,.,.,.,.,.,.,625,BEN - MANUAL,.,,,,,.,.,5
435,CMR24,LIQUID INJ.,QUININE DIHYDROCHLORIDE 600 MG INJECTABLE,PHARMAMED LTD,INDIA,1,QUININE,.,.,1,600,1,.,.,.,.,600mg/ 1ml,N/A,,,vial/ ampoule,B/100,,6,83,.,.,19,QUININE,QUININE DIHYDROCHLORIDE 600 MG INJECTABLE | LIQUID INJ. | QUININE | 600mg/ 1ml | PHARMAMED LTD,999*,0,.,.,.,.,.,.,.,.,.,,1270361,",",53,.,.,4
441,CMR24,LIQUID INJ.,QUININE DIHYDROCHLORIDE INJ,PHARM-INTER SPRL,CHINA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,,,,B/100,,6,83,.,.,19,QUININE,QUININE DIHYDROCHLORIDE INJ | LIQUID INJ. | QUININE | 600mg/ 2ml | PHARM-INTER SPRL,999*,0,.,.,.,.,.,.,.,.,.,,19761601,"PHARM-INTER SPRL , AVENUE DU CHATEAU 108/1, 1081 BRUSSELS BELGIUM",54,.,.,5
580,CMR24,LIQUID INJ.,QUININE DIHYDROCHLORIDE INJECTION,ZMC HAMBURG GMBH,CHINA,1,QUININE,.,.,1,400,2,.,.,.,.,400mg/ 2ml,N/A,UNKNOWN,.,UNKNOWN,B/10X2 ML,,6,83,.,.,19,QUININE,QUININE DIHYDROCHLORIDE INJECTION | LIQUID INJ. | QUININE | 400mg/ 2ml | ZMC HAMBURG GMBH,999*,0,.,.,.,.,.,.,.,.,.,,9621302,"JIANGSU PENGYAO PHARMACETICALS INC. , N° 69 LONGCHI ROAD, YIXING, JIANGSU, REPUBLIQUE POPULAIRE DE CHINE",56,.,.,2
581,CMR24,LIQUID INJ.,QUININE DIHYDROCHLORIDE INJECTION,ZMC HAMBURG GMBH,CHINA,1,QUININE,.,.,1,600,1,.,.,.,.,600mg/ 1ml,N/A,UNKNOWN,.,UNKNOWN,B/10X2 ML,,6,83,.,.,19,QUININE,QUININE DIHYDROCHLORIDE INJECTION | LIQUID INJ. | QUININE | 600mg/ 1ml | ZMC HAMBURG GMBH,999*,0,.,.,.,.,.,.,.,.,.,,9621301,"JIANGSU PENGYAO PHARMACETICALS INC. , N° 69 LONGCHI ROAD, YIXING, JIANGSU, REPUBLIQUE POPULAIRE DE CHINE",55,.,.,2
240404_008,CMR PRODCUT ADDED DURING DATA COLLECTION,LIQUID INJ.,QUININE DIHYDROCHLORIDE INJECTION,ANHUI BBCA PHARMA COLTD,CHINA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,YES,DIHYDROCHLORIDE,vial/ ampoule,10 AMPOULES OF 2ML,,6,83,.,.,19,QUININE,QUININE DIHYDROCHLORIDE INJECTION | LIQUID INJ. | QUININE | 600mg/ 2ml | ANHUI BBCA PHARMA COLTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
240403_003,CMR PRODCUT ADDED DURING DATA COLLECTION,LIQUID INJ.,QUININE DIHYDROCHLORIDE INJECTION,SHANGAI HESN IMPORT AND EXPORT CO LTD,CHINA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,YES,DIHYDROCHLORIDE,vial/ ampoule,1X10,,6,83,.,.,19,QUININE,QUININE DIHYDROCHLORIDE INJECTION | LIQUID INJ. | QUININE | 600mg/ 2ml | SHANGAI HESN IMPORT AND EXPORT CO LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
240402_004,CMR PRODCUT ADDED DURING DATA COLLECTION,LIQUID INJ.,QUININE DIHYDROCHLORIDE INJECTION,TIANJIN KINGYORK GROUP HUBEI TIANYAO,CHINA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,YES,DIHYDROCHLORIDE,vial/ ampoule,10 AMPOULES OF 2ML,,6,83,.,.,19,QUININE,QUININE DIHYDROCHLORIDE INJECTION | LIQUID INJ. | QUININE | 600mg/ 2ml | TIANJIN KINGYORK GROUP HUBEI TIANYAO,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
NGA-0931,NAFDAC,SYRUP,QUININE HYDROCHLORIDE,LABORATE PHHARM(INDIA),INDIA,1,QUININE,.,.,1,100,5,.,.,.,.,100mg/ 5ml,N/A,YES,HYDROCHLORIDE,,,,4,83,.,.,19,QUININE,QUININE HYDROCHLORIDE | SYRUP | QUININE | 100mg/ 5ml | LABORATE PHHARM(INDIA),999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
240330_005,CMR PRODCUT ADDED DURING DATA COLLECTION,LIQUID INJ.,QUININE INJECTION,ONIFAM LABORATORIES LTD,CHINA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,YES,DIHYDROCHLORIDE,vial/ ampoule,10 AMPOULES OF 2ML,,6,83,.,.,19,QUININE,QUININE INJECTION | LIQUID INJ. | QUININE | 600mg/ 2ml | ONIFAM LABORATORIES LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
AwL_NGA_161,NGA-24-AwL,LIQUID INJ.,QUININE INJECTION,LABORATE PHARMA LTD,INDIA,1,QUININE,.,.,1,600,2,.,.,.,.,600mg/ 2ml,N/A,YES,DIHYDROCHLORIDE,vial/ ampoule,10 AMPOULES OF 2ML,04-5360,6,83,.,.,19,QUININE,QUININE INJECTION | LIQUID INJ. | QUININE | 600mg/ 2ml | LABORATE PHARMA LTD,999*,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
460,GF,LIQUID INJ.,QUININE RENAUDIN,RENAUDIN LABORATOIRE,FRANCE,1,QUININE,.,.,1,300,1,.,.,.,.,300mg/ 1ml,N/A,UNKNOWN,.,vial/ ampoule,"10, 100",,6,83,.,.,19,QUININE,QUININE RENAUDIN | LIQUID INJ. | QUININE | 300mg/ 1ml | RENAUDIN LABORATOIRE,999*,0,.,.,M27,B,"FRENCH AMM 354
009-1 AND 354 013
9",ZONE ARTISANALE ERROBI,.,.,.,,,,,.,.,5
571,CMR24,LIQUID INJ.,QUININE RESORCINE,WINTHROP PHARMA SENEGAL,SENEGAL,1,QUININE,.,.,1,200,2,.,.,.,.,200mg/ 2ml,N/A,,,vial/ ampoule,B/100,,6,83,.,.,19,QUININE RESORCINE,QUININE RESORCINE | LIQUID INJ. | QUININE | 200mg/ 2ml | WINTHROP PHARMA SENEGAL,999*,0,.,.,.,.,.,.,.,.,.,,1170391,"WINTHROP PHARMA SENEGAL , GROUPE SANOFI-AVENTIS KM 16, ROUTE DE RUFISQUE BP 2086 DAKAR SENEGAL.",57,.,.,4
442,CMR24,LIQUID INJ.,QUININE RESORCINE,PHARM-INTER SPRL,CHINA,1,QUININE,.,.,1,400,4,.,.,.,.,400mg/ 4ml,N/A,,,vial/ ampoule,B/100,,6,83,.,.,19,QUININE RESORCINE,QUININE RESORCINE | LIQUID INJ. | QUININE | 400mg/ 4ml | PHARM-INTER SPRL,999*,0,.,.,.,.,.,.,.,.,.,,17581501,"JIANGSU RUINIAN QIANJIN PHARMACEUTICALS CO., LTD. , CHUANBU VILLAGE, DINGSHU TOWN, YIXING CITY, JIANGSU, CHINA",59,.,.,4
572,CMR24,LIQUID INJ.,QUININE RESORCINE,WINTHROP PHARMA SENEGAL,SENEGAL,1,QUININE,.,.,1,400,4,.,.,.,.,400mg/ 4ml,N/A,,,vial/ ampoule,B/100,,6,83,.,.,19,QUININE RESORCINE,QUININE RESORCINE | LIQUID INJ. | QUININE | 400mg/ 4ml | WINTHROP PHARMA SENEGAL,999*,0,.,.,.,.,.,.,.,.,.,,7290001,"WINTHROP PHARMA SENEGAL , GROUPE SANOFI-AVENTIS KM 16, ROUTE DE RUFISQUE BP 2086 DAKAR SENEGAL.",58,.,.,4
